username,#assignment,#problem,%assignment>0.8,score,syntax,ac,WRONG,TLE,RTE,Final_count,total_submissions,rate_pre_score,unique_days,unique_weeks,Compilation_Error,avg_submissions_per_day,avg_submissions_per_week,assignment_diversity,problem_diversity,mean_submissions_per_problem
5055b8d5ef881bdbac3ff865d6f97249b0aa4bbc,14,54,21.43,95.67444444,5.26,40.6,48.12,12.78,3.76,56,133,44.36090226,23,14,5.263157895,5.782608696,9.5,0.105263158,0.406015038,2.375
49d11fa2e8d68ac09ecdacb94a96c95c95205ff9,6,103,83.33,99.36514563,16.45,46.75,32.03,4.33,0.87,106,231,46.75324675,28,12,16.45021645,8.25,19.25,0.025974026,0.445887446,2.179245283
92213400df98f5441533511526206328cdde4159,6,45,33.33,91.78822222,21.68,35.66,39.86,0.7,4.2,59,143,35.66433566,13,6,21.67832168,11,23.83333333,0.041958042,0.314685315,2.423728814
0fc728b5b267485042d587eeac067b6c4e2a1d15,7,70,100,100,13.99,29.22,24.28,2.88,34.16,70,243,48.97119342,9,5,13.99176955,27,48.6,0.028806584,0.288065844,3.471428571
8e5fc3c13f17c0502fe3f0a8404b461b46183f8a,8,45,75,95.61111111,3.51,42.98,47.37,3.51,3.51,48,114,51.75438596,14,9,3.50877193,8.142857143,12.66666667,0.070175439,0.394736842,2.375
b3946c98c388b721854634038fbd1820a7ff046d,14,49,21.43,79.75591837,42.11,18.18,33.97,6.22,0.96,51,209,20.09569378,24,12,42.10526316,8.708333333,17.41666667,0.066985646,0.234449761,4.098039216
ad57f4feb3cdcdfbb77d4ccd074d9ca50227661d,5,105,80,98.45828571,10.75,31.64,51.04,10.75,4.18,105,335,32.8358209,16,7,10.74626866,20.9375,47.85714286,0.014925373,0.313432836,3.19047619
01122b3ef7e59b84189e65985305f575d6bdf83c,7,66,71.43,92.95454545,10.26,30.26,54.87,9.23,2.05,67,195,37.94871795,25,10,10.25641026,7.8,19.5,0.035897436,0.338461538,2.867647059
2813d0ddc37e34a25e798ebf8c8ecb2fc659e8b7,5,88,80,97.72727273,16.56,55.41,26.75,0.64,2.55,88,157,55.41401274,14,10,16.56050955,11.21428571,15.7,0.031847134,0.560509554,1.784090909
05f7b04136abf33daf80973c0942a91751222e1e,7,109,71.43,94.78577982,16.37,64.33,19.3,0.58,1.17,113,171,65.49707602,16,9,16.37426901,10.6875,19,0.040935673,0.637426901,1.513274336
adc3882c435a390c34d34279b5528215928944df,16,92,56.25,98.0898913,10.34,40.09,43.1,5.17,2.59,93,232,42.67241379,37,12,10.34482759,6.27027027,19.33333333,0.068965517,0.396551724,2.494623656
3d085aa7161eb03884e0a1e98d90f8d46e030d1a,4,61,25,86.39721311,29.11,25.32,43.04,2.11,5.49,61,237,26.58227848,12,8,29.11392405,19.75,29.625,0.016877637,0.257383966,3.885245902
2d450fbabcb95dad1b49ce3a6c70ee6fd9ed6c68,9,60,66.67,94.12983333,15.91,26.14,48.86,15.91,6.44,67,264,28.78787879,21,11,15.90909091,12.57142857,24,0.034090909,0.227272727,3.940298507
b8e898c506ad360ead5d4fafe6651fadfed6645a,6,48,66.67,90.390625,17.02,46.81,24.47,10.64,2.13,48,94,50,21,9,17.0212766,4.476190476,10.44444444,0.063829787,0.510638298,1.958333333
5832a6cbeea8c9e6efb82a284e135cc58f201920,10,91,60,90.41912088,17.92,27.04,48.53,7.49,0.98,91,307,29.64169381,35,12,17.91530945,8.771428571,25.58333333,0.03257329,0.296416938,3.373626374
6881032aa20fa792984ffb15d6b043b4228c1070,7,108,71.43,98.12083333,16.72,21.84,58.02,4.1,1.54,110,586,30.37542662,36,13,16.72354949,16.27777778,45.07692308,0.011945392,0.184300341,5.279279279
3949c822529f6d98d518b762c7b49b030685ddda,12,76,33.33,96.50671053,21.75,27.02,46.32,1.4,5.26,77,285,29.47368421,24,11,21.75438596,11.875,25.90909091,0.042105263,0.266666667,3.701298701
a10c5f4ba04fc56032719cc84184c0ad5b5f8446,10,57,30,97.07561404,30.77,34.62,30.77,4.49,0,58,156,35.8974359,17,9,30.76923077,9.176470588,17.33333333,0.064102564,0.365384615,2.689655172
371922831538deb39791562bd384acdf91531999,7,29,28.57,80.36896552,20.63,36.51,38.1,9.52,1.59,29,63,36.50793651,7,5,20.63492063,9,12.6,0.111111111,0.46031746,2.172413793
45147b7f31a588b0c4245845675f7856f4dfae30,5,34,40,84.95441176,35.64,26.73,32.67,2.97,2.97,34,101,28.71287129,12,8,35.64356436,8.416666667,12.625,0.04950495,0.336633663,2.970588235
e07c3edba3602b0d172c2db763539dfa9819027c,12,115,75,93.53991304,14.59,39.15,40.21,6.05,4.63,115,281,40.56939502,39,14,14.59074733,7.205128205,20.07142857,0.042704626,0.409252669,2.443478261
c3fdd44aeb469416e4895afe4040e54eebc23db5,3,47,66.67,94.92382979,30.59,27.65,34.71,3.53,6.47,47,170,27.64705882,12,6,30.58823529,14.16666667,28.33333333,0.017647059,0.276470588,3.617021277
78269c872dcec789b204623749f7d1bae813fe49,1,3,0,43.85666667,25,25,25,50,0,2,4,25,1,1,25,4,4,0.25,0.75,1.333333333
549b4b9f5408631f8a062a6a3b71c496646ee0fb,5,51,80,97.25490196,28.57,28.04,40.21,3.7,2.65,50,189,28.04232804,12,6,28.57142857,15.75,31.5,0.026455026,0.26984127,3.705882353
0538762f44e8dfb07dc26c8c771f06080b9b2dee,6,41,83.33,100,14.17,37.5,46.67,3.33,0,44,120,38.33333333,14,11,14.16666667,8.571428571,10.90909091,0.05,0.341666667,2.727272727
f440f5463ae218aef17a60e9f2ffc7dbbc45dc54,5,59,100,100,19.58,42.66,34.97,3.5,2.1,59,143,46.85314685,8,6,19.58041958,17.875,23.83333333,0.034965035,0.412587413,2.423728814
f92e3ec921384713419dca56d1fe2be1d51f1b54,7,50,85.71,96.875,15.83,22.39,54.44,5.79,5.02,53,259,31.27413127,13,9,15.83011583,19.92307692,28.77777778,0.027027027,0.193050193,4.886792453
2fa2244e6e21b8799c5210d92f8966838a43783e,5,114,100,100,11.69,37.23,46.15,6.77,1.23,114,325,40.30769231,16,7,11.69230769,20.3125,46.42857143,0.015384615,0.350769231,2.850877193
797c7c555f32a47816ca7f0c017002a2131c132a,4,32,75,98.75,32.28,24.41,33.07,11.02,0.79,32,127,24.40944882,12,5,32.28346457,10.58333333,25.4,0.031496063,0.251968504,3.96875
4df0acd4131767bb6aec6c0eba0deedb4c246125,7,114,85.71,98.24561404,14.63,27.94,50.55,6.43,5.1,118,451,32.37250554,26,12,14.63414634,17.34615385,37.58333333,0.015521064,0.252771619,3.789915966
7b27fcdea3732f654b3a3cb4ee1517e8203645a2,9,53,44.44,92.00245283,18.83,40.26,33.12,6.49,7.14,69,154,40.25974026,13,7,18.83116883,11.84615385,22,0.058441558,0.344155844,2.231884058
845acd04a77b3d1b623f255d9f9f8eae90892dab,8,52,62.5,90.51269231,24.52,30.32,42.58,1.29,1.29,53,155,30.32258065,10,7,24.51612903,15.5,22.14285714,0.051612903,0.335483871,2.924528302
3399fb9cc4f115ff1d6a41cf169d8ebd200c3418,10,101,80,95.24752475,26.25,41.7,31.27,1.16,1.54,101,259,42.08494208,20,9,26.25482625,12.95,28.77777778,0.038610039,0.38996139,2.564356436
12607a7c2283944afc08e1ce4df79ba688a31f74,6,107,50,96.21953271,15.94,19.57,56.34,6.34,4.89,111,552,21.01449275,35,13,15.94202899,15.77142857,42.46153846,0.010869565,0.19384058,4.928571429
eaf60b6a377c720fa7a13f97831f38531047a217,7,52,71.43,92.83307692,9.09,23.92,57.42,10.05,1.44,54,209,25.35885167,20,9,9.090909091,10.45,23.22222222,0.033492823,0.248803828,3.87037037
f91b376092344f19705df8873d25aa4a34bafce6,5,107,100,100,26.87,34.93,36.42,0.6,1.19,107,335,37.01492537,17,8,26.86567164,19.70588235,41.875,0.014925373,0.319402985,3.130841121
bbaeaab91cec9991b4747c8ca3fba0981bf68ad5,9,44,22.22,62.04545455,42.86,27.55,29.59,0,0,44,98,27.55102041,21,9,42.85714286,4.666666667,10.88888889,0.091836735,0.448979592,2.227272727
9272bf390ef4a8e31a5285c14ec721495414c53a,13,79,30.77,76.23025316,27.2,24.8,44.8,4.4,1.6,79,250,26,17,10,27.2,14.70588235,25,0.052,0.316,3.164556962
3b24016cbab8b8632a54240fed0a17406b35bc65,10,69,80,98.84057971,26.48,22.15,42.92,11.87,4.79,77,438,26.02739726,30,15,26.48401826,14.6,29.2,0.02283105,0.157534247,5.688311688
d66c55f4502b462e88d4529dd6b4d167fd42d165,10,68,50,91.91176471,25.3,27.71,42.57,5.62,0.4,76,249,29.7188755,45,15,25.30120482,5.533333333,16.6,0.040160643,0.273092369,3.276315789
950671c7855e25bf4a8330768cabc430bee030c9,8,70,87.5,94.62857143,21.22,31.43,39.59,2.86,5.71,70,245,31.42857143,19,8,21.2244898,12.89473684,30.625,0.032653061,0.285714286,3.5
9d46769291771df99e8061cc9c5d79aacb087210,4,36,0,79.44444444,26.22,17.07,56.71,0,0,36,164,17.07317073,10,5,26.2195122,16.4,32.8,0.024390244,0.219512195,4.555555556
5b8aca58cb2c7cbcbb8918f50669eb821d5a7fad,5,45,80,96.27022222,26.4,32,40.8,4,0,45,125,33.6,15,8,26.4,8.333333333,15.625,0.04,0.36,2.777777778
66735c0721a73fb4dd487e32adafb82c6016e6ea,7,50,71.43,96.6834,10.26,39.32,44.44,5.98,0,50,117,40.17094017,17,9,10.25641026,6.882352941,13,0.05982906,0.427350427,2.34
cbb7db3eb5270179fe8ebb9e73dde2c894c9a971,7,49,57.14,90.50204082,13.5,25.77,54.6,8.59,10.43,49,163,25.76687117,16,11,13.49693252,10.1875,14.81818182,0.042944785,0.300613497,3.326530612
baae1f7bd8567b6f9e220cc863c92124fa71e1fe,19,118,84.21,96.36525424,15.51,21.03,49.73,9.09,13.19,118,561,22.99465241,37,13,15.50802139,15.16216216,43.15384615,0.033868093,0.210338681,4.754237288
cc1f8f78f5ef5237c717194b38699b168c265513,4,25,25,79.8836,6.45,33.87,56.45,11.29,4.84,26,62,33.87096774,8,4,6.451612903,7.75,15.5,0.064516129,0.403225806,2.384615385
f4367a0ab2083a66a5fa812df89e590d3fd3b5a8,5,32,40,98.509375,26.26,31.31,38.38,7.07,1.01,34,99,33.33333333,14,6,26.26262626,7.071428571,16.5,0.050505051,0.323232323,2.911764706
e85a79ca1bb1f59951efb5c25e40e0ee73985cdb,7,35,42.86,93.736,11.76,38.82,48.24,2.35,0,35,85,38.82352941,9,4,11.76470588,9.444444444,21.25,0.082352941,0.411764706,2.428571429
11f5d8226ebf0108a5a4ecad896a990ecb369247,4,23,0,80.67173913,24.62,24.62,43.08,6.15,1.54,23,65,24.61538462,9,4,24.61538462,7.222222222,16.25,0.061538462,0.353846154,2.826086957
9b6d776d82bca421eb10bc4a1f5f866af7fc2a3d,10,66,70,100,12.32,40.39,40.39,3.94,6.9,74,203,40.88669951,31,11,12.31527094,6.548387097,18.45454545,0.049261084,0.325123153,2.743243243
9d69c1d50467997289ee1396002cd197883a2b74,1,10,0,50,66.67,18.52,14.81,0,0,10,27,18.51851852,4,2,66.66666667,6.75,13.5,0.037037037,0.37037037,2.7
67118839ce79eab31a505fa22d378ff420ce006d,5,29,40,89.16241379,21.54,38.46,30.77,4.62,9.23,29,65,38.46153846,7,6,21.53846154,9.285714286,10.83333333,0.076923077,0.446153846,2.24137931
2f2abfea66cd61a09939960e751666a2c0913430,6,49,66.67,91.07265306,10.74,40.94,48.32,0,6.04,63,149,40.93959732,19,6,10.73825503,7.842105263,24.83333333,0.040268456,0.32885906,2.365079365
7808a1989290cbf25b57bd60e74c56662eeba656,5,30,60,83.33333333,36.5,17.52,42.34,3.65,0,30,137,18.24817518,11,8,36.49635036,12.45454545,17.125,0.03649635,0.218978102,4.566666667
49428bbbf72ee0208d581e31efb1db2dca5605f4,6,39,66.67,93.47974359,18.28,41.94,36.56,0,4.3,41,93,46.23655914,14,10,18.27956989,6.642857143,9.3,0.064516129,0.419354839,2.268292683
3d0c27e5e776d4ebe788c50a8da1a1c9215ae25a,5,71,60,95.70422535,13.87,53.28,30.66,2.19,4.38,76,137,54.01459854,13,6,13.86861314,10.53846154,22.83333333,0.03649635,0.518248175,1.802631579
5822ad8b0277c775adf78b39385d63e7878b1069,5,58,60,88.99258621,19.5,19.5,58.51,1.24,2.9,58,241,32.78008299,15,7,19.50207469,16.06666667,34.42857143,0.020746888,0.2406639,4.155172414
4db33a107c9a32cf80e08c941fd2c87888e8de8e,9,62,22.22,94.20806452,14.38,34.38,46.25,1.88,3.12,62,160,36.25,21,8,14.375,7.619047619,20,0.05625,0.3875,2.580645161
5ed610bb14c3c7ebe34cf855871da13009ddf3f0,8,62,75,100,16.02,37.02,35.36,13.26,2.21,68,181,37.56906077,24,11,16.02209945,7.541666667,16.45454545,0.044198895,0.342541436,2.661764706
4875a2f817d7d08aa0437c70c33eb2c3e8c20d65,7,104,71.43,98.81067308,7.32,63.41,25.61,0.61,5.49,109,164,65.24390244,28,11,7.317073171,5.857142857,14.90909091,0.042682927,0.634146341,1.504587156
bc8caaa2729aa0c9179e8d66388586a4a8586f20,11,117,18.18,96.65871795,13.19,46.53,31.94,5.56,4.17,141,288,51.73611111,25,11,13.19444444,11.52,26.18181818,0.038194444,0.40625,2.042553191
2e171212b96d4d95e0857baadfdc55455113dfc5,5,111,100,99.0990991,36.39,37.41,22.11,3.74,0.68,111,294,38.0952381,20,9,36.39455782,14.7,32.66666667,0.017006803,0.37755102,2.648648649
70cd793e026c0616c0a8186a1f2c5fa6d8816b49,10,89,90,99.7752809,21.99,34.02,40.21,0.34,3.78,89,291,38.1443299,19,8,21.99312715,15.31578947,36.375,0.034364261,0.305841924,3.269662921
2e8b47e527548d947c688069d4a5c60ed67ace19,4,8,0,25,4.55,9.09,86.36,0,0,8,22,9.090909091,5,3,4.545454545,4.4,7.333333333,0.181818182,0.363636364,2.75
6aea2ab4cff49df8f384b81558264c1390a8cf06,5,59,100,98.87,36.51,13.39,42.39,7.1,2.43,59,493,13.9959432,29,10,36.51115619,17,49.3,0.010141988,0.119675456,8.355932203
692e3639f044b1dedc30d8b3a870bbe922a675fb,10,89,60,93.12730337,20.64,19.66,56.51,3.93,3.69,89,407,19.65601966,38,12,20.63882064,10.71052632,33.91666667,0.024570025,0.218673219,4.573033708
7b3d30b5f05d1acd3bd4979bd8e18efaafdcbc62,5,59,80,98.47457627,27.14,20.06,43.66,3.54,7.67,59,339,23.59882006,20,9,27.13864307,16.95,37.66666667,0.014749263,0.174041298,5.745762712
aa2288779d4ddfe46b3dcab170577d4f5096ab15,1,12,100,100,0,100,0,0,0,12,13,100,1,1,0,13,13,0.076923077,0.923076923,1.083333333
249c629226d7716b59d1841c45dbca54afe3c1a2,8,62,62.5,97.25806452,9.38,64.58,26.04,0,0,62,96,65.625,9,4,9.375,10.66666667,24,0.083333333,0.645833333,1.548387097
6bdf2586c97f0954e728ef8a9ac5248d4c8270c1,6,45,83.33,96.88888889,15.38,44.23,36.54,2.88,2.88,45,104,44.23076923,21,11,15.38461538,4.952380952,9.454545455,0.057692308,0.432692308,2.311111111
fb0a2834f5f131005e12dc1962056623ee6a7188,5,70,100,99,29.37,58.04,12.59,0,0,70,143,58.74125874,13,9,29.37062937,11,15.88888889,0.034965035,0.48951049,2.042857143
17ce312f66b2f6b7c5766e4d5cb1f7452aa20911,1,9,0,62.81444444,0,45.45,36.36,18.18,18.18,9,11,45.45454545,6,3,0,1.833333333,3.666666667,0.090909091,0.818181818,1.222222222
26c932032169ad849d274427dcbdcfb190f843d8,5,52,40,96.85884615,18.75,43.75,29.46,9.82,1.79,52,112,48.21428571,12,7,18.75,9.333333333,16,0.044642857,0.464285714,2.153846154
440e56298b04156381c3f648f175b8697135845b,10,64,40,89.09890625,25.27,37.1,30.65,1.61,6.45,64,186,39.24731183,26,10,25.2688172,7.153846154,18.6,0.053763441,0.344086022,2.90625
7eeef145cb4a17be79b2251b164bcaf5d15a4995,5,101,60,92.95920792,26.84,40.26,31.17,0.87,0.87,100,231,42.85714286,16,8,26.83982684,14.4375,28.875,0.021645022,0.437229437,2.287128713
080df7c3716ee6b773c346c67056400fc235ffec,14,84,42.86,94.12464286,11.43,47.43,32.57,5.14,7.43,84,175,49.14285714,23,13,11.42857143,7.608695652,13.46153846,0.08,0.48,2.083333333
9b4fd6bc9be128b294d3a8590bb6a146bc503902,5,97,100,100,21.46,51.14,24.66,1.37,1.37,100,219,51.59817352,28,12,21.46118721,7.821428571,18.25,0.02283105,0.442922374,2.19
40291da6897472b56a7ce6a0721a801b5014d3c7,13,77,46.15,94.71857143,31.65,18.12,43.81,5.28,3.67,78,436,19.03669725,33,11,31.65137615,13.21212121,39.63636364,0.029816514,0.176605505,5.58974359
f9491b0ab4aee90c428545e0e315a3af1f827595,10,63,50,95.4147619,16.13,41.94,33.33,6.45,5.38,79,186,45.16129032,16,6,16.12903226,11.625,31,0.053763441,0.338709677,2.35443038
b1179b71e93f6ccfe9702cc342e53c5c04d2cf60,10,97,70,95.89804124,18.03,49.73,31.69,1.09,0.55,97,183,50.27322404,23,13,18.03278689,7.956521739,14.07692308,0.054644809,0.530054645,1.886597938
cf8a26a2ce3ac2cfd81a1050e73bdc7a4cd225e0,5,12,0,58.33333333,63.04,19.57,17.39,0,0,14,46,19.56521739,6,6,63.04347826,7.666666667,7.666666667,0.108695652,0.260869565,3.066666667
8b158f3040b574b6d08148e24946fba8bbdc29ca,4,60,75,94.9285,26.78,18.92,47.67,3.19,4.67,60,407,19.65601966,19,8,26.78132678,21.42105263,50.875,0.00982801,0.147420147,6.783333333
326a025b5c23347b9eb2c5ceae75a5908a461f69,4,43,75,99.76744186,21.57,42.16,31.37,5.88,1.96,43,102,49.01960784,5,3,21.56862745,20.4,34,0.039215686,0.421568627,2.372093023
19787a8ba9b724902ceb45f483190f766e9e291c,13,91,61.54,93.0932967,26.44,18.77,44.83,10.15,4.21,91,522,20.88122605,43,15,26.43678161,12.13953488,34.8,0.024904215,0.174329502,5.736263736
53b56263b633c2be1e87243fd37356c924eb9a4e,5,17,80,94.11764706,0,62.96,37.04,0,0,17,27,62.96296296,5,3,0,5.4,9,0.185185185,0.62962963,1.588235294
9d91374d67624389dacb4b429b8fa8c18442b29c,7,18,57.14,88.88888889,13.89,52.78,33.33,0,0,18,36,52.77777778,7,3,13.88888889,5.142857143,12,0.194444444,0.5,2
a24729ea6c4aab24a9d6dc73513113e8b8fcf35c,6,42,66.67,92.49071429,30,32.31,34.62,5.38,1.54,45,130,32.30769231,13,9,30,10,14.44444444,0.046153846,0.323076923,2.888888889
81fbb8b81316a0ddabd7838b1b9ecfaee762f70f,6,61,83.33,96.78688525,6.94,47.92,40.28,0.69,4.17,60,144,52.08333333,16,9,6.944444444,9,16,0.041666667,0.423611111,2.360655738
f4d9301713b16c13c174f19e18d0200175494a79,6,85,33.33,83.55647059,16.74,16.74,62.95,2.23,2.68,90,448,22.32142857,19,10,16.74107143,23.57894737,44.8,0.013392857,0.189732143,4.977777778
b27862a2f9590331f29ffdc8f3648dec2a7a7d30,3,35,66.67,98.85714286,31.29,30.61,29.93,7.48,2.04,35,147,30.6122449,8,2,31.29251701,18.375,73.5,0.020408163,0.238095238,4.2
242788be909743713c5ade123c9f0b13cc4b2db6,1,4,0,50.5225,0,16.67,66.67,66.67,0,4,6,16.66666667,1,1,0,6,6,0.166666667,0.666666667,1.5
9c03af1da21c500de8e0a1be24e3c22d341961ca,1,13,0,100,11.11,72.22,16.67,0,0,13,18,72.22222222,2,1,11.11111111,9,18,0.055555556,0.722222222,1.384615385
263d37689dbb1044d8118782303415a1eac550df,16,90,50,94.68611111,23.11,19.87,46.65,9.07,5.83,92,463,20.73434125,40,14,23.11015119,11.575,33.07142857,0.034557235,0.194384449,5.032608696
27d6037b0e6ff9972c80bf6192062f3f2e8b076f,7,93,57.14,90.32258065,37.36,24.43,35.92,0.29,4.02,93,348,24.42528736,11,10,37.35632184,31.63636364,34.8,0.020114943,0.267241379,3.741935484
1e347993c7fb0053ac2a1b01b6b6c5a5fc3dad9d,6,104,83.33,96.78076923,12.61,44.78,35.65,7.39,3.48,107,230,46.52173913,44,14,12.60869565,5.227272727,16.42857143,0.026086957,0.452173913,2.14953271
7e585ba8095284ba4d7f920b37ee3e76ab6caa4c,4,37,75,98.64864865,25.76,14.24,54.24,1.69,5.08,37,295,17.28813559,7,4,25.76271186,42.14285714,73.75,0.013559322,0.125423729,7.972972973
713e625391a72ed8f0780919b1c3e45af56ff94b,6,49,83.33,96.50142857,11.18,33.55,49.34,5.26,3.95,50,152,33.55263158,25,11,11.18421053,6.08,13.81818182,0.039473684,0.322368421,2.980392157
42510054a233b7b56beccee99fdd4543c3cff388,5,59,100,99.84576271,24.06,22.18,51.5,1.88,0.38,59,266,24.43609023,17,7,24.06015038,15.64705882,38,0.018796992,0.221804511,4.508474576
c8ea10d959a7c782b45e6e83040472d432fa448f,5,42,60,93.96238095,23.85,29.23,38.46,6.92,3.85,41,130,32.30769231,10,7,23.84615385,13,18.57142857,0.038461538,0.323076923,3.095238095
62bc28e18de640d9831303f80a4e44c352fb6170,10,104,70,92.78846154,16.39,31.77,46.49,2.34,4.35,104,299,33.77926421,33,10,16.38795987,9.060606061,29.9,0.033444816,0.347826087,2.875
7dee913006479ffaff17ebed5a0b172112a0e115,9,55,22.22,79.836,14.42,23.72,55.81,13.02,5.58,70,215,24.18604651,20,7,14.41860465,10.75,30.71428571,0.041860465,0.255813953,3.071428571
346583cc308681a50145af444a26fb217df305c3,10,57,50,95.28,18.56,40.21,34.54,9.79,5.67,72,194,41.2371134,14,7,18.55670103,13.85714286,27.71428571,0.051546392,0.293814433,2.694444444
96d8f7656a57c4a757129d95863a463358a0c3ca,6,112,83.33,99.10714286,5.23,68.02,18.6,6.4,2.33,116,172,69.18604651,23,11,5.23255814,7.47826087,15.63636364,0.034883721,0.651162791,1.47008547
6e849b2924dd2fc0a7efc8ef0a5f614ce2409b4f,5,42,40,99.25166667,21.4,26.2,51.09,2.18,3.93,51,229,31.44104803,20,6,21.39737991,11.45,38.16666667,0.021834061,0.183406114,4.490196078
dfdeea1cf0b4fb6c906a25d99aa5756efe14c996,12,102,66.67,97.49852941,11.86,22.73,63.83,1.38,0.4,103,506,22.72727273,46,13,11.85770751,11,38.92307692,0.023715415,0.201581028,4.912621359
1bf00adb6ad4cfbed2cab01bf71398e1ed9db042,8,48,37.5,85.34958333,15.32,45.16,36.29,2.42,3.23,62,124,48.38709677,13,6,15.32258065,9.538461538,20.66666667,0.064516129,0.387096774,2
9a5d7462df7a85794cd0d7d2c510ebf725d2e13d,1,3,0,76.00333333,0,16.67,50,0,33.33,3,6,66.66666667,1,1,0,6,6,0.166666667,0.5,2
502430aa4e945c0273cf3a6f35b982cef7067ad1,4,63,75,98.41269841,11.35,36.22,45.95,4.86,2.16,62,185,36.21621622,14,7,11.35135135,13.21428571,26.42857143,0.021621622,0.340540541,2.936507937
ece9b75bda9d53b5a67f7bb53b5635a3df017020,6,35,50,97.956,18.18,42.86,35.06,5.19,0,35,77,45.45454545,9,8,18.18181818,8.555555556,9.625,0.077922078,0.454545455,2.2
82edc69e489959e8b7453b8e3c89c11f2e3e4830,10,70,60,90.93871429,32.45,43.05,21.85,0,2.65,70,151,44.37086093,19,9,32.45033113,7.947368421,16.77777778,0.066225166,0.463576159,2.157142857
71c2d42bc4f81d5dcabf57d19f862a3b781ebbbf,5,44,60,93.18181818,18.1,52.38,29.52,0.95,0.95,58,105,52.38095238,12,6,18.0952381,8.75,17.5,0.047619048,0.419047619,1.810344828
5e4d0a4d83e5724fd92e13da6474090be3593639,6,41,33.33,77.77756098,25.68,16.94,49.73,7.1,2.73,41,183,16.93989071,15,7,25.68306011,12.2,26.14285714,0.032786885,0.224043716,4.463414634
6199c36a1e584c7a1d0d4d20a1d98f19f9d05785,10,93,70,90.52419355,17.44,21.1,56.59,5.07,5.88,101,493,24.7464503,42,12,17.44421907,11.73809524,41.08333333,0.020283976,0.188640974,4.786407767
c4504ac02ad7e7e0c9ea3a1d78601374e483fc30,11,63,18.18,92.7515873,11.81,34.03,52.08,3.47,4.17,63,144,34.02777778,23,11,11.80555556,6.260869565,13.09090909,0.076388889,0.4375,2.285714286
5ed8bcf8dcd1652c4a4bd0fc8197aaa54fca572b,11,65,45.45,98,17.7,26.99,53.54,0,2.65,65,226,29.20353982,19,8,17.69911504,11.89473684,28.25,0.048672566,0.287610619,3.476923077
8ee958ba68793684a9962e1b60847d7b73d7c9d1,6,99,66.67,98.32939394,19.35,29.62,45.45,4.99,6.16,99,341,35.19061584,34,13,19.35483871,10.02941176,26.23076923,0.017595308,0.290322581,3.444444444
73ffb966a8305f3cc46f3447459b4224128cd53b,4,64,75,99.42703125,13.33,23.16,58.6,5.61,3.16,64,285,27.36842105,19,7,13.33333333,15,40.71428571,0.014035088,0.224561404,4.453125
2785407c3fa2ce2c79a914657d9a4610ae1e5078,11,59,36.36,95.26101695,13.38,37.32,43.66,10.56,8.45,59,142,37.32394366,19,8,13.38028169,7.473684211,17.75,0.077464789,0.415492958,2.406779661
8ab396fa5981adcdc777254c57ea744f1fd4cd2c,1,1,0,34.61,0,0,0,100,0,1,1,0,1,1,0,1,1,1,1,1
bfb055d2c2ba396d5e6bd6022719b3ade1cd1407,6,38,16.67,85.56368421,12.36,42.7,41.57,5.62,3.37,49,89,46.06741573,14,7,12.35955056,6.357142857,12.71428571,0.06741573,0.426966292,1.816326531
c8bd30152ccbeebb18f9b1fedac0869f845980df,1,1,0,100,0,50,50,0,0,1,2,50,1,1,0,2,2,0.5,0.5,2
315b83340476d3a8338543ccdc95dbc86bddb3ab,11,82,45.45,98.39426829,11.76,36.2,47.06,5.88,2.26,82,221,37.1040724,28,12,11.76470588,7.892857143,18.41666667,0.049773756,0.371040724,2.695121951
12da07c3cca4f480a6064f7cbedaec11d677814a,5,59,100,100,16.35,59.62,18.27,3.85,1.92,59,104,60.57692308,10,6,16.34615385,10.4,17.33333333,0.048076923,0.567307692,1.762711864
8f19ffb508b23f955b93ebd99153f8ec99025785,4,59,100,100,8.74,61.17,27.18,3.88,1.94,59,103,62.13592233,11,8,8.737864078,9.363636364,12.875,0.038834951,0.572815534,1.745762712
2003e05bf78d3b5b7f672aa1d02ae3aa0537706b,16,106,68.75,98.465,15.16,37.91,40.43,5.05,6.14,107,277,38.98916968,39,9,15.16245487,7.102564103,30.77777778,0.057761733,0.38267148,2.588785047
a94238b07de77bffd5189487ac3d56b96db7e09a,6,103,83.33,95.45058252,10.77,51.79,32.31,7.18,0.51,106,195,51.79487179,17,8,10.76923077,11.47058824,24.375,0.030769231,0.528205128,1.839622642
a819175c8808635fda7c3854536f82d90a7b31cf,6,43,66.67,96.56697674,18.39,47.13,33.33,3.45,0,44,87,47.12643678,13,7,18.3908046,6.692307692,12.42857143,0.068965517,0.494252874,1.977272727
f4a045088bd0003226023c10214248049d9da90f,1,1,0,0,100,0,0,0,0,1,2,0,1,1,100,2,2,0.5,0.5,2
e1d3226bcfad8043e69d31f3d76e719c7f041d3e,11,111,81.82,93.39846847,11.85,42.25,37.08,7.6,10.33,111,329,43.76899696,33,13,11.85410334,9.96969697,25.30769231,0.03343465,0.337386018,2.963963964
61291814d7295814cfccb336e38a08ceb9c7aba9,7,53,14.29,93.31207547,13.89,44.44,40.74,1.85,0,53,108,50,14,7,13.88888889,7.714285714,15.42857143,0.064814815,0.490740741,2.037735849
80212c0b606f5dcba043483a07f677a5455c3901,8,24,87.5,95.83333333,8.11,32.43,27.03,6.76,25.68,24,74,32.43243243,12,4,8.108108108,6.166666667,18.5,0.108108108,0.324324324,3.083333333
